codigo_ocorrencia1,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,Dia,Mes,Ano
52845,INCIDENTE,BARCARENA,PA,****,15/12/2014,15,12,2014
52855,INCIDENTE,SÃO GABRIEL DA CACHOEIRA,AM,SBUA,15/12/2014,15,12,2014
53010,INCIDENTE,ITAJUBÁ,MG,SNHH,15/12/2014,15,12,2014
52833,ACIDENTE,ATIBAIA,SP,SDTB,16/12/2014,16,12,2014
52857,INCIDENTE,SÃO PAULO,SP,SBSP,16/12/2014,16,12,2014
52834,ACIDENTE,MACAÉ,RJ,****,17/12/2014,17,12,2014
52835,ACIDENTE,NAZÁRIO,GO,****,17/12/2014,17,12,2014
52836,ACIDENTE,ALEGRETE,RS,****,18/12/2014,18,12,2014
52837,ACIDENTE,SÃO BORJA,RS,****,18/12/2014,18,12,2014
52838,ACIDENTE,ÁGUA BOA,MT,****,19/12/2014,19,12,2014
52813,ACIDENTE,ATIBAIA,SP,SDTB,20/12/2014,20,12,2014
52856,INCIDENTE,MANAUS,AM,SBEG,20/12/2014,20,12,2014
52952,INCIDENTE,LONDRINA,PR,SBLO,20/12/2014,20,12,2014
52839,ACIDENTE,ALEGRETE,RS,****,23/12/2014,23,12,2014
52872,ACIDENTE,UBERABA,MG,SNHE,23/12/2014,23,12,2014
52875,INCIDENTE,PONTA GROSSA,PR,****,23/12/2014,23,12,2014
52951,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/12/2014,23,12,2014
52953,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/12/2014,23,12,2014
52858,INCIDENTE,BRASÍLIA,DF,****,26/12/2014,26,12,2014
52871,INCIDENTE,REDENÇÃO,PA,SNDC,26/12/2014,26,12,2014
52948,INCIDENTE GRAVE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,26/12/2014,26,12,2014
52873,ACIDENTE,BERTIOGA,SP,****,27/12/2014,27,12,2014
52874,ACIDENTE,PRIMAVERA DO LESTE,MT,****,29/12/2014,29,12,2014
52954,INCIDENTE,RIBEIRÃO PRETO,SP,****,29/12/2014,29,12,2014
52945,ACIDENTE,AQUIDAUANA,MS,****,30/12/2014,30,12,2014
52946,ACIDENTE,ARROIO GRANDE,RS,****,30/12/2014,30,12,2014
52947,ACIDENTE,BELO HORIZONTE,MG,****,30/12/2014,30,12,2014
52955,INCIDENTE,LONDRINA,PR,****,30/12/2014,30,12,2014
52959,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,30/12/2014,30,12,2014
52992,INCIDENTE GRAVE,SALVADOR,BA,SBSV,01/01/2015,01,01,2015
52979,ACIDENTE,IVINHEMA,MS,****,02/01/2015,02,01,2015
53073,INCIDENTE,TEFÉ,AM,SBTF,02/01/2015,02,01,2015
53074,INCIDENTE,BELO HORIZONTE,MG,SBBH,02/01/2015,02,01,2015
52976,ACIDENTE,TOLEDO,PR,SBTD,04/01/2015,04,01,2015
53075,INCIDENTE,JUNDIAÍ,SP,SBJD,05/01/2015,05,01,2015
53076,INCIDENTE,BRAGANÇA PAULISTA,SP,****,06/01/2015,06,01,2015
53077,INCIDENTE,MANAUS,AM,SBEG,06/01/2015,06,01,2015
52975,ACIDENTE,BRASNORTE,MT,****,08/01/2015,08,01,2015
53072,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/01/2015,08,01,2015
52994,INCIDENTE,SÃO PAULO,SP,SBMT,09/01/2015,09,01,2015
52980,ACIDENTE,SANTA MÔNICA,PR,****,10/01/2015,10,01,2015
52981,ACIDENTE,LUZIÂNIA,GO,****,10/01/2015,10,01,2015
53078,INCIDENTE,BELÉM,PA,SBBE,10/01/2015,10,01,2015
53064,INCIDENTE,BAURU,SP,SBBU,11/01/2015,11,01,2015
53122,INCIDENTE,BRASÍLIA,DF,SBBR,11/01/2015,11,01,2015
53063,INCIDENTE,LONDRINA,PR,SBLO,12/01/2015,12,01,2015
52978,ACIDENTE,BAIXA GRANDE DO RIBEIRO,PI,****,14/01/2015,14,01,2015
53070,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,15/01/2015,15,01,2015
53071,INCIDENTE,BELO HORIZONTE,MG,SBBH,15/01/2015,15,01,2015
53061,INCIDENTE,JUNDIAÍ,SP,SBJD,17/01/2015,17,01,2015
53062,INCIDENTE,JUNDIAÍ,SP,SBJD,17/01/2015,17,01,2015
53069,INCIDENTE,SALVADOR,BA,SBSV,18/01/2015,18,01,2015
52970,ACIDENTE,TIRADENTES,MG,****,19/01/2015,19,01,2015
52977,ACIDENTE,SÃO BORJA,RS,****,19/01/2015,19,01,2015
53067,INCIDENTE,CAMPINAS,SP,SBKP,19/01/2015,19,01,2015
53068,INCIDENTE,CANOAS,RS,SBPA,19/01/2015,19,01,2015
53065,INCIDENTE,COARI,AM,SWKO,20/01/2015,20,01,2015
52991,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,21/01/2015,21,01,2015
53012,INCIDENTE,GOIÂNIA,GO,SBGO,21/01/2015,21,01,2015
53066,INCIDENTE,CURITIBA,PR,SBCT,21/01/2015,21,01,2015
53080,INCIDENTE,RIO CLARO,SP,SDRK,22/01/2015,22,01,2015
52990,INCIDENTE GRAVE,FLORIANÓPOLIS,SC,SBFL,23/01/2015,23,01,2015
53008,INCIDENTE,GOIÂNIA,GO,SBGO,23/01/2015,23,01,2015
52971,ACIDENTE,JABOTICABAL,SP,SDJC,24/01/2015,24,01,2015
52987,ACIDENTE,ITU,SP,****,24/01/2015,24,01,2015
52989,INCIDENTE GRAVE,CONCEIÇÃO DA FEIRA,BA,****,26/01/2015,26,01,2015
52993,INCIDENTE GRAVE,CAMPOS DOS GOYTACAZES,RJ,SBFS,27/01/2015,27,01,2015
52983,ACIDENTE,MOSTARDAS,RS,****,28/01/2015,28,01,2015
52982,ACIDENTE,BOA VISTA,RR,****,29/01/2015,29,01,2015
53081,INCIDENTE,BELO HORIZONTE,MG,SBBH,29/01/2015,29,01,2015
52998,INCIDENTE,ILHÉUS,BA,SBIL,30/01/2015,30,01,2015
53007,INCIDENTE,UBERLÂNDIA,MG,SBUL,30/01/2015,30,01,2015
53079,INCIDENTE,SÃO LUÍS,MA,SBSL,31/01/2015,31,01,2015
52984,ACIDENTE,NOVA LIMA,MG,SJLY,01/02/2015,01,02,2015
53082,INCIDENTE,SÃO PAULO,SP,****,01/02/2015,01,02,2015
52974,ACIDENTE,PRESIDENTE OLEGÁRIO,MG,****,02/02/2015,02,02,2015
53006,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,02/02/2015,02,02,2015
52988,ACIDENTE,JOINVILLE,SC,SBJV,03/02/2015,03,02,2015
52999,INCIDENTE,ILHÉUS,BA,SBIL,03/02/2015,03,02,2015
53105,INCIDENTE GRAVE,SÃO MIGUEL DO IGUAÇU,PR,****,03/02/2015,03,02,2015
53309,INCIDENTE GRAVE,ASSIS CHATEAUBRIAND,PR,****,04/02/2015,04,02,2015
53111,ACIDENTE,TAPIRA,PR,****,05/02/2015,05,02,2015
53226,INCIDENTE,MARABÁ,PA,SBMA,05/02/2015,05,02,2015
53003,INCIDENTE,CUIABÁ,MT,SBCY,06/02/2015,06,02,2015
53004,INCIDENTE,VITÓRIA DA CONQUISTA,BA,SBQV,06/02/2015,06,02,2015
53005,INCIDENTE,SÃO PAULO,SP,SBMT,06/02/2015,06,02,2015
52972,ACIDENTE,TAPES,RS,SSAU,07/02/2015,07,02,2015
52973,ACIDENTE,BALSAS,MA,****,07/02/2015,07,02,2015
53001,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,08/02/2015,08,02,2015
53002,INCIDENTE,CAMPINAS DO PIAUÍ,PI,SBKP,08/02/2015,08,02,2015
53009,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/02/2015,08,02,2015
52995,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,09/02/2015,09,02,2015
53000,INCIDENTE,PORTO ALEGRE,RS,****,09/02/2015,09,02,2015
52996,INCIDENTE,MANAUS,AM,SBEG,10/02/2015,10,02,2015
53127,INCIDENTE,CAMPINAS,SP,****,11/02/2015,11,02,2015
65312,ACIDENTE,CABECEIRAS,GO,****,11/02/2015,11,02,2015
53129,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,12/02/2015,12,02,2015
52997,INCIDENTE,ALCÂNTARA,MA,SNCW,16/02/2015,16,02,2015
53108,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,16/02/2015,16,02,2015
53110,ACIDENTE,GOIOERÊ,PR,****,16/02/2015,16,02,2015
53132,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,16/02/2015,16,02,2015
53175,INCIDENTE,RECIFE,PE,****,18/02/2015,18,02,2015
53116,ACIDENTE,BUENO BRANDÃO,MG,****,19/02/2015,19,02,2015
53121,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,19/02/2015,19,02,2015
53125,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,19/02/2015,19,02,2015
53117,ACIDENTE,ITAPIRA,SP,****,21/02/2015,21,02,2015
53130,INCIDENTE,MANAUS,AM,SBEG,21/02/2015,21,02,2015
53114,ACIDENTE,PORTO BELO,SC,SDEN,22/02/2015,22,02,2015
53115,ACIDENTE,UIRAMUTÃ,RR,SJYR,22/02/2015,22,02,2015
53131,INCIDENTE,GUARULHOS,SP,SBGR,22/02/2015,22,02,2015
53107,INCIDENTE GRAVE,NÃO IDENTIFICADA,RJ,****,24/02/2015,24,02,2015
53123,INCIDENTE,GUARULHOS,SP,SBGR,24/02/2015,24,02,2015
53106,INCIDENTE GRAVE,PORTO ALEGRE,RS,SIXE,25/02/2015,25,02,2015
53119,ACIDENTE,CAMPO MOURÃO,PR,****,25/02/2015,25,02,2015
53118,ACIDENTE,RIO DE JANEIRO,RJ,****,26/02/2015,26,02,2015
53133,INCIDENTE,CAMPINAS,SP,****,26/02/2015,26,02,2015
53124,INCIDENTE,SÃO PAULO,SP,SBSP,27/02/2015,27,02,2015
53126,INCIDENTE,SÃO PAULO,SP,****,27/02/2015,27,02,2015
53128,INCIDENTE,GUARULHOS,SP,SBGR,27/02/2015,27,02,2015
53183,ACIDENTE,AMAPORÃ,PR,****,02/03/2015,02,03,2015
53120,ACIDENTE,CHAVES,PA,SNXW,04/03/2015,04,03,2015
53109,ACIDENTE,CAMPO GRANDE,MS,SSIE,05/03/2015,05,03,2015
53112,ACIDENTE,MOGI GUAÇU,SP,****,06/03/2015,06,03,2015
53152,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBRJ,10/03/2015,10,03,2015
53167,INCIDENTE,MARABÁ,PA,SBMA,10/03/2015,10,03,2015
53596,INCIDENTE,ITAPEMA,SC,****,10/03/2015,10,03,2015
53149,ACIDENTE,TABATINGA,AM,SBTT,11/03/2015,11,03,2015
53148,ACIDENTE,ARARAS,SP,SDEH,12/03/2015,12,03,2015
53153,INCIDENTE,PORTO ALEGRE,RS,SBPA,13/03/2015,13,03,2015
53154,INCIDENTE,SOROCABA,SP,SDCO,13/03/2015,13,03,2015
53238,INCIDENTE,SERRA,ES,****,13/03/2015,13,03,2015
53189,INCIDENTE,CONFINS,MG,SBCF,14/03/2015,14,03,2015
53193,ACIDENTE,CANARANA,MT,****,14/03/2015,14,03,2015
53164,ACIDENTE,PRINCESA ISABEL,PB,****,15/03/2015,15,03,2015
53151,INCIDENTE GRAVE,MAUÉS,AM,SWMW,16/03/2015,16,03,2015
53168,INCIDENTE,PARÁ DE MINAS,MG,SNPA,16/03/2015,16,03,2015
53169,INCIDENTE,BELÉM,PA,SBBE,19/03/2015,19,03,2015
53165,INCIDENTE GRAVE,SÃO DESIDÉRIO,BA,****,20/03/2015,20,03,2015
53188,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,20/03/2015,20,03,2015
53184,ACIDENTE,PORTO UNIÃO,SC,****,22/03/2015,22,03,2015
53178,ACIDENTE,DIAMANTINO,MT,****,23/03/2015,23,03,2015
53182,ACIDENTE,SANTA LUZIA,MA,****,23/03/2015,23,03,2015
53166,INCIDENTE GRAVE,RIACHÃO DAS NEVES,BA,****,24/03/2015,24,03,2015
53170,INCIDENTE,CONFINS,MG,SBCF,24/03/2015,24,03,2015
53185,INCIDENTE,CURITIBA,PR,SBCT,24/03/2015,24,03,2015
53412,INCIDENTE GRAVE,MACAÉ,RJ,****,24/03/2015,24,03,2015
53194,ACIDENTE,GUARACIABA DO NORTE,CE,SWBE,26/03/2015,26,03,2015
53186,INCIDENTE,BRASÍLIA,DF,****,27/03/2015,27,03,2015
53179,ACIDENTE,CAIAPÔNIA,GO,****,28/03/2015,28,03,2015
53180,ACIDENTE,ARAGUARI,MG,****,28/03/2015,28,03,2015
53190,INCIDENTE,CAMPINAS,SP,SBKP,28/03/2015,28,03,2015
53212,INCIDENTE,JUNDIAÍ,SP,SBJD,28/03/2015,28,03,2015
53213,INCIDENTE,JUNDIAÍ,SP,SBJD,28/03/2015,28,03,2015
53181,ACIDENTE,COLÍDER,MT,****,29/03/2015,29,03,2015
53187,INCIDENTE,JOINVILLE,SC,SBJV,29/03/2015,29,03,2015
53211,INCIDENTE,BAURU,SP,SBBU,30/03/2015,30,03,2015
53195,ACIDENTE,CARAPICUÍBA,SP,****,02/04/2015,02,04,2015
53201,INCIDENTE GRAVE,VERA CRUZ,SP,SDVE,02/04/2015,02,04,2015
53227,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,02/04/2015,02,04,2015
53192,ACIDENTE,BRAGANÇA PAULISTA,SP,SDVH,03/04/2015,03,04,2015
53177,ACIDENTE,CEARÁ-MIRIM,RN,SNOG,04/04/2015,04,04,2015
53191,ACIDENTE,ÁLVARES MACHADO,SP,SDEM,04/04/2015,04,04,2015
53196,ACIDENTE,FLORIANÓPOLIS,SC,SBFL,04/04/2015,04,04,2015
53210,INCIDENTE,VITÓRIA,ES,SBVT,04/04/2015,04,04,2015
53176,INCIDENTE,BELO HORIZONTE,MG,SBBH,05/04/2015,05,04,2015
53197,ACIDENTE,ITATIBA,SP,****,05/04/2015,05,04,2015
53200,INCIDENTE GRAVE,SÃO JOAQUIM DA BARRA,SP,SDJO,05/04/2015,05,04,2015
53202,INCIDENTE GRAVE,PIRAÍ DO SUL,PR,****,05/04/2015,05,04,2015
53225,ACIDENTE,CAMPINA GRANDE DO SUL,PR,SBBI,05/04/2015,05,04,2015
53198,ACIDENTE,MARINGÁ,PR,SBMG,06/04/2015,06,04,2015
53228,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,06/04/2015,06,04,2015
53290,INCIDENTE,PORTO VELHO,RO,SBPV,06/04/2015,06,04,2015
53209,INCIDENTE,CUIABÁ,MT,SBCY,07/04/2015,07,04,2015
53203,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,08/04/2015,08,04,2015
53289,INCIDENTE,CURITIBA,PR,****,08/04/2015,08,04,2015
53204,INCIDENTE GRAVE,ANÁPOLIS,GO,SWNS,09/04/2015,09,04,2015
53208,INCIDENTE,SÃO PAULO,SP,SBMT,09/04/2015,09,04,2015
53207,INCIDENTE,SÃO PAULO,SP,SBSP,10/04/2015,10,04,2015
53230,INCIDENTE,CAMPO GRANDE,MS,SBCG,10/04/2015,10,04,2015
53234,ACIDENTE,RIO DE JANEIRO,RJ,****,10/04/2015,10,04,2015
53199,ACIDENTE,ASSUNÇÃO DO PIAUÍ,PI,****,11/04/2015,11,04,2015
53206,INCIDENTE,RECIFE,PE,SBRF,11/04/2015,11,04,2015
53342,ACIDENTE,MAUÁ DA SERRA,PR,****,12/04/2015,12,04,2015
53205,INCIDENTE,BELO HORIZONTE,MG,SBBH,14/04/2015,14,04,2015
53233,INCIDENTE GRAVE,PALMAS,TO,SBPJ,15/04/2015,15,04,2015
53224,ACIDENTE,CATANDUVA,SP,****,16/04/2015,16,04,2015
53229,INCIDENTE,CABO FRIO,RJ,SBCB,20/04/2015,20,04,2015
53318,INCIDENTE,BRASÍLIA,DF,SBBR,20/04/2015,20,04,2015
53235,ACIDENTE,RIO DE JANEIRO,RJ,****,21/04/2015,21,04,2015
53236,ACIDENTE,QUIRINÓPOLIS,GO,SJQN,21/04/2015,21,04,2015
53223,ACIDENTE,PINDORAMA,SP,****,22/04/2015,22,04,2015
53231,ACIDENTE,CONFRESA,MT,****,23/04/2015,23,04,2015
53239,INCIDENTE,TABOÃO DA SERRA,SP,SIBH,24/04/2015,24,04,2015
53222,ACIDENTE,OURILÂNDIA DO NORTE,PA,SDOW,26/04/2015,26,04,2015
53237,ACIDENTE,ARARAQUARA,SP,****,28/04/2015,28,04,2015
53240,INCIDENTE,UBERABA,MG,SBUR,28/04/2015,28,04,2015
53288,INCIDENTE,LONDRINA,PR,SBLO,29/04/2015,29,04,2015
53287,INCIDENTE,GUARULHOS,SP,SBGR,30/04/2015,30,04,2015
53232,ACIDENTE,TIETÊ,SP,SDET,01/05/2015,01,05,2015
53264,ACIDENTE,CABECEIRA GRANDE,MG,****,01/05/2015,01,05,2015
53241,INCIDENTE,JUNDIAÍ,SP,SBJD,02/05/2015,02,05,2015
53259,ACIDENTE,VARGEM BONITA,MG,****,02/05/2015,02,05,2015
53248,INCIDENTE,FORTALEZA,CE,SBFZ,03/05/2015,03,05,2015
53247,INCIDENTE,FORTALEZA,CE,SBFZ,04/05/2015,04,05,2015
53265,ACIDENTE,PACARAIMA,RR,SDMM,05/05/2015,05,05,2015
53269,INCIDENTE GRAVE,TERRA ROXA,PR,****,05/05/2015,05,05,2015
53274,INCIDENTE,SANTOS,SP,SBST,07/05/2015,07,05,2015
53286,INCIDENTE,SÃO PAULO,SP,****,07/05/2015,07,05,2015
53260,ACIDENTE,AFONSO CLÁUDIO,ES,****,08/05/2015,08,05,2015
53263,ACIDENTE,GOIÂNIA,GO,SWNV,08/05/2015,08,05,2015
53280,INCIDENTE,PORTO ALEGRE,RS,SBPA,08/05/2015,08,05,2015
53255,ACIDENTE,NOVO PROGRESSO,PA,SJNP,09/05/2015,09,05,2015
53258,ACIDENTE,PARECI NOVO,RS,SSNG,09/05/2015,09,05,2015
53261,ACIDENTE,MIRASSOL D'OESTE,MT,****,09/05/2015,09,05,2015
53285,INCIDENTE,BELÉM,PA,SBBE,09/05/2015,09,05,2015
53273,INCIDENTE,GUARULHOS,SP,SNBR,12/05/2015,12,05,2015
53276,INCIDENTE,POÇOS DE CALDAS,MG,SBPC,13/05/2015,13,05,2015
53282,INCIDENTE,JABOATÃO DOS GUARARAPES,PE,SBRF,15/05/2015,15,05,2015
53284,INCIDENTE,JUAZEIRO DO NORTE,CE,SBJU,16/05/2015,16,05,2015
53390,INCIDENTE,IGARASSU,PE,SIFC,16/05/2015,16,05,2015
53256,ACIDENTE,CAMPO MOURÃO,PR,SSKM,17/05/2015,17,05,2015
53257,ACIDENTE,ARACAJU,SE,SBAR,17/05/2015,17,05,2015
53271,INCIDENTE GRAVE,UMUARAMA,PR,****,17/05/2015,17,05,2015
53277,INCIDENTE,BELO HORIZONTE,MG,SBBH,19/05/2015,19,05,2015
53254,ACIDENTE,CAMBARÁ,PR,****,20/05/2015,20,05,2015
53262,INCIDENTE GRAVE,IBATEGUARA,AL,****,20/05/2015,20,05,2015
53270,INCIDENTE GRAVE,SANTO ANTÔNIO DE GOIÁS,GO,****,20/05/2015,20,05,2015
53275,INCIDENTE,SÃO LUÍS,MA,SBSL,20/05/2015,20,05,2015
53278,INCIDENTE,SÃO PAULO,SP,SBMT,20/05/2015,20,05,2015
53283,INCIDENTE,COARI,AM,SWKO,20/05/2015,20,05,2015
53267,ACIDENTE,SÃO FÉLIX DO XINGU,PA,SNFX,21/05/2015,21,05,2015
53279,INCIDENTE,GOVERNADOR VALADARES,MG,SBGV,21/05/2015,21,05,2015
53316,INCIDENTE,SÃO ROQUE,SP,****,21/05/2015,21,05,2015
53317,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,****,21/05/2015,21,05,2015
53315,INCIDENTE,SÃO PAULO,SP,SBMT,23/05/2015,23,05,2015
53266,ACIDENTE,ROCHEDO,MS,****,24/05/2015,24,05,2015
53272,INCIDENTE GRAVE,GUARAPARI,ES,SIVU,24/05/2015,24,05,2015
53314,INCIDENTE,CAMPINAS,SP,SBKP,24/05/2015,24,05,2015
53281,INCIDENTE,ITUPEVA,SP,****,25/05/2015,25,05,2015
53313,INCIDENTE,LONDRINA,PR,SBLO,25/05/2015,25,05,2015
53268,ACIDENTE,VIÇOSA,MG,SNVC,29/05/2015,29,05,2015
53306,ACIDENTE,ATALAIA DO NORTE,AM,****,29/05/2015,29,05,2015
53312,INCIDENTE,CANOAS,RS,SBPA,29/05/2015,29,05,2015
53311,INCIDENTE,MANAUS,AM,****,01/06/2015,01,06,2015
53310,INCIDENTE,CARAUARI,AM,SWCA,02/06/2015,02,06,2015
53323,ACIDENTE,PATROCÍNIO,MG,****,05/06/2015,05,06,2015
53328,INCIDENTE,BRASÍLIA,DF,****,05/06/2015,05,06,2015
53307,ACIDENTE,BELO HORIZONTE,MG,SBBH,07/06/2015,07,06,2015
53308,INCIDENTE GRAVE,SÃO LUÍS,MA,SBSL,09/06/2015,09,06,2015
53326,INCIDENTE GRAVE,GUARATINGUETÁ,SP,SBGW,10/06/2015,10,06,2015
53391,INCIDENTE,JOINVILLE,SC,SBJV,10/06/2015,10,06,2015
53324,ACIDENTE,GOIÂNIA,GO,SWNV,11/06/2015,11,06,2015
53344,INCIDENTE,PORTEL,PA,SIPY,11/06/2015,11,06,2015
53325,ACIDENTE,NOVO HAMBURGO,RS,SSNH,13/06/2015,13,06,2015
53347,INCIDENTE,BELO HORIZONTE,MG,SBBH,13/06/2015,13,06,2015
53327,ACIDENTE,PACAEMBU,SP,****,14/06/2015,14,06,2015
53330,INCIDENTE,CAMPINAS,SP,SBGR,14/06/2015,14,06,2015
53349,INCIDENTE,PORTO ALEGRE,RS,SBPA,15/06/2015,15,06,2015
53331,ACIDENTE,OURO PRETO,MG,****,16/06/2015,16,06,2015
53339,ACIDENTE,RONDONÓPOLIS,MT,****,16/06/2015,16,06,2015
53333,ACIDENTE,PIRACICABA,SP,SDPW,17/06/2015,17,06,2015
53341,ACIDENTE,SIQUEIRA CAMPOS,PR,****,17/06/2015,17,06,2015
53348,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,17/06/2015,17,06,2015
53332,INCIDENTE GRAVE,SALVADOR,BA,SBSV,19/06/2015,19,06,2015
53392,INCIDENTE,MACAÉ,RJ,SBME,19/06/2015,19,06,2015
53343,ACIDENTE,CRUZ ALTA,RS,SSAK,21/06/2015,21,06,2015
53346,INCIDENTE,SÃO PAULO,SP,SBMT,21/06/2015,21,06,2015
53345,INCIDENTE,SÃO PAULO,SP,SBMT,25/06/2015,25,06,2015
53340,ACIDENTE,CAUCAIA,CE,****,26/06/2015,26,06,2015
53455,INCIDENTE,SÃO PAULO,SP,SBGR,26/06/2015,26,06,2015
53380,ACIDENTE,MONTENEGRO,RS,SSNG,27/06/2015,27,06,2015
53355,INCIDENTE GRAVE,MACAÉ,RJ,SBME,28/06/2015,28,06,2015
53370,ACIDENTE,SAPEZAL,MT,****,29/06/2015,29,06,2015
53381,ACIDENTE,CONSELHEIRO LAFAIETE,MG,SNKF,29/06/2015,29,06,2015
53386,INCIDENTE,SÃO PAULO,SP,SBMT,30/06/2015,30,06,2015
53351,INCIDENTE,MARABÁ,PA,SBMA,01/07/2015,01,07,2015
53357,INCIDENTE GRAVE,BELÉM,PA,SBJC,03/07/2015,03,07,2015
53363,INCIDENTE,MANAUS,AM,SBEG,04/07/2015,04,07,2015
53385,INCIDENTE,LONDRINA,PR,SBLO,04/07/2015,04,07,2015
53356,ACIDENTE,BLUMENAU,SC,SSBL,05/07/2015,05,07,2015
53422,INCIDENTE,GOIÂNIA,GO,SBGO,05/07/2015,05,07,2015
53389,INCIDENTE,VILHENA,RO,SBPV,06/07/2015,06,07,2015
53618,INCIDENTE,SÃO PAULO,SP,SBMT,06/07/2015,06,07,2015
53354,INCIDENTE,UBERLÂNDIA,MG,SBUL,07/07/2015,07,07,2015
53358,INCIDENTE GRAVE,SANTA INÊS,MA,****,07/07/2015,07,07,2015
53361,INCIDENTE GRAVE,RIBEIRÃO PRETO,SP,SBRP,07/07/2015,07,07,2015
53359,ACIDENTE,TATUÍ,SP,SDTF,09/07/2015,09,07,2015
53360,ACIDENTE,CAUCAIA,CE,****,10/07/2015,10,07,2015
53362,INCIDENTE,UBERLÂNDIA,MG,SBUL,10/07/2015,10,07,2015
53372,ACIDENTE,CHAPADA DOS GUIMARÃES,MT,****,10/07/2015,10,07,2015
53402,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSP,10/07/2015,10,07,2015
53413,INCIDENTE,LONDRINA,PR,SBLO,10/07/2015,10,07,2015
53411,INCIDENTE,GUARULHOS,SP,SBGR,11/07/2015,11,07,2015
53416,INCIDENTE,SÃO PAULO,SP,SBSP,11/07/2015,11,07,2015
53418,ACIDENTE,DIVINÓPOLIS,MG,SNDV,11/07/2015,11,07,2015
53410,INCIDENTE,CORUMBÁ,MS,SBCR,12/07/2015,12,07,2015
53364,INCIDENTE,TERESINA,PI,SBTE,13/07/2015,13,07,2015
53374,ACIDENTE,ITAITUBA,PA,****,14/07/2015,14,07,2015
53431,ACIDENTE,TUMIRITINGA,MG,****,14/07/2015,14,07,2015
53432,INCIDENTE,CAMPO BELO,MG,SSOL,17/07/2015,17,07,2015
53417,INCIDENTE,SALVADOR,BA,SBSV,18/07/2015,18,07,2015
53371,INCIDENTE,CONFINS,MG,SBCF,19/07/2015,19,07,2015
53376,ACIDENTE,RIO VERDE,GO,****,19/07/2015,19,07,2015
53421,INCIDENTE,SÃO PAULO,SP,SBMT,20/07/2015,20,07,2015
53373,ACIDENTE,LONDRINA,PR,SSOK,21/07/2015,21,07,2015
53420,INCIDENTE,COARI,AM,SWKO,22/07/2015,22,07,2015
53375,ACIDENTE,MANAUS,AM,SBEG,23/07/2015,23,07,2015
53419,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,23/07/2015,23,07,2015
53379,ACIDENTE,IBATÉ,SP,****,24/07/2015,24,07,2015
53377,ACIDENTE,CRUZ ALTA,RS,SSAK,25/07/2015,25,07,2015
53378,ACIDENTE,PONTA GROSSA,PR,****,25/07/2015,25,07,2015
53387,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,27/07/2015,27,07,2015
53382,INCIDENTE,CAMPO GRANDE,MS,SSKG,28/07/2015,28,07,2015
53388,INCIDENTE,SÃO PAULO,SP,SBMT,28/07/2015,28,07,2015
53472,ACIDENTE,COLINAS DO TOCANTINS,TO,****,28/07/2015,28,07,2015
53438,ACIDENTE,SÃO JOSÉ DOS AUSENTES,RS,****,30/07/2015,30,07,2015
53423,ACIDENTE,ARACAJU,SE,SNJD,01/08/2015,01,08,2015
53428,ACIDENTE,GOIÂNIA,GO,SWNV,06/08/2015,06,08,2015
53440,INCIDENTE,UBERLÂNDIA,MG,SBUL,06/08/2015,06,08,2015
53441,INCIDENTE,ILHÉUS,BA,SBIL,06/08/2015,06,08,2015
53442,INCIDENTE,SANTARÉM,PA,SBSN,06/08/2015,06,08,2015
53424,INCIDENTE,CURITIBA,PR,SBCT,09/08/2015,09,08,2015
53465,ACIDENTE,PIRACANJUBA,GO,****,09/08/2015,09,08,2015
53426,ACIDENTE,CAMPINAS,SP,SDAM,11/08/2015,11,08,2015
53434,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,11/08/2015,11,08,2015
53427,ACIDENTE,ITARIRI,SP,****,13/08/2015,13,08,2015
53430,INCIDENTE,CUIABÁ,MT,SBCY,13/08/2015,13,08,2015
